voltage, time
1.7639,0
1.8966,0.0048514
1.9099,0.0097029
1.9041,0.014554
1.9014,0.019406
1.9314,0.024257
1.9303,0.029109
1.9051,0.03396
1.8904,0.038811
1.915,0.043663
1.9109,0.048514
1.8914,0.053366
1.8802,0.058217
1.8958,0.063069
1.8959,0.06792
1.8755,0.072771
1.8707,0.077623
1.8662,0.082474
1.8627,0.087326
1.8685,0.092177
1.8607,0.097029
1.8328,0.10188
1.8487,0.10673
1.8551,0.11158
1.8549,0.11643
1.8436,0.12129
1.8276,0.12614
1.836,0.13099
1.8256,0.13584
1.8199,0.14069
1.7939,0.14554
1.8225,0.15039
1.8095,0.15525
1.8014,0.1601
1.785,0.16495
1.808,0.1698
1.7956,0.17465
1.7862,0.1795
1.7783,0.18435
1.7862,0.18921
1.7768,0.19406
1.7775,0.19891
1.7763,0.20376
1.776,0.20861
1.7751,0.21346
1.7924,0.21831
1.788,0.22317
1.768,0.22802
1.7657,0.23287
1.7861,0.23772
1.7771,0.24257
1.7684,0.24742
1.7879,0.25227
1.8084,0.25713
1.8202,0.26198
1.8342,0.26683
1.8384,0.27168
1.8484,0.27653
1.8679,0.28138
1.9046,0.28623
1.8959,0.29109
1.9084,0.29594
1.8991,0.30079
1.8985,0.30564
1.8971,0.31049
1.9229,0.31534
1.9041,0.32019
1.9444,0.32505
1.9554,0.3299
1.9454,0.33475
1.9114,0.3396
1.9244,0.34445
1.9211,0.3493
1.9163,0.35415
1.9006,0.35901
1.8961,0.36386
1.8985,0.36871
1.8906,0.37356
1.8733,0.37841
1.8744,0.38326
1.8831,0.38811
1.9064,0.39297
1.956,0.39782
2.0318,0.40267
2.053,0.40752
2.1541,0.41237
2.1742,0.41722
2.2071,0.42207
2.2361,0.42693
2.3167,0.43178
2.3069,0.43663
2.3397,0.44148
2.3549,0.44633
2.3729,0.45118
2.3826,0.45603
2.375,0.46089
2.3671,0.46574
2.3731,0.47059
2.3582,0.47544
2.3756,0.48029
2.3696,0.48514
2.3586,0.48999
2.3545,0.49485
2.3254,0.4997
2.3323,0.50455
2.3479,0.5094
2.3484,0.51425
2.3691,0.5191
2.3719,0.52395
2.3695,0.52881
2.3723,0.53366
2.3796,0.53851
2.3779,0.54336
2.4005,0.54821
2.395,0.55306
2.3862,0.55791
2.3736,0.56277
2.3715,0.56762
2.3782,0.57247
2.3739,0.57732
2.3767,0.58217
2.3371,0.58702
2.3275,0.59187
2.3286,0.59673
2.3389,0.60158
2.2989,0.60643
2.3111,0.61128
2.2905,0.61613
2.2803,0.62098
2.2746,0.62583
2.2575,0.63069
2.2561,0.63554
2.2612,0.64039
2.2302,0.64524
2.2379,0.65009
2.2508,0.65494
2.2709,0.65979
2.2763,0.66465
2.2739,0.6695
2.2781,0.67435
2.2815,0.6792
2.29,0.68405
2.2851,0.6889
2.2921,0.69375
2.2935,0.69861
2.3725,0.70346
2.3902,0.70831
2.4607,0.71316
2.4601,0.71801
2.4728,0.72286
2.4695,0.72771
2.4799,0.73257
2.4745,0.73742
2.4581,0.74227
2.46,0.74712
2.4386,0.75197
2.4282,0.75682
2.4201,0.76167
2.4076,0.76653
2.401,0.77138
2.4003,0.77623
2.379,0.78108
2.3699,0.78593
2.3696,0.79078
2.3662,0.79563
2.3764,0.80049
2.3806,0.80534
2.4158,0.81019
2.422,0.81504
2.4148,0.81989
2.4263,0.82474
2.4388,0.82959
2.426,0.83445
2.4381,0.8393
2.4356,0.84415
2.4149,0.849
2.41,0.85385
2.4101,0.8587
2.3956,0.86355
2.3918,0.86841
2.3805,0.87326
2.3765,0.87811
2.3676,0.88296
2.3555,0.88781
2.3375,0.89266
2.3731,0.89751
2.3936,0.90237
2.468,0.90722
2.4977,0.91207
2.5688,0.91692
2.618,0.92177
2.6556,0.92662
2.6716,0.93147
2.7125,0.93633
2.7345,0.94118
2.7342,0.94603
2.73,0.95088
2.7283,0.95573
2.7275,0.96058
2.7153,0.96543
2.7175,0.97029
2.7011,0.97514
2.6939,0.97999
2.6925,0.98484
2.6759,0.98969
2.6614,0.99454
2.6544,0.99939
2.6029,1.0042
2.6012,1.0091
2.5916,1.0139
2.575,1.0188
2.5569,1.0237
2.5505,1.0285
2.5654,1.0334
2.5673,1.0382
2.6341,1.0431
2.6637,1.0479
2.711,1.0528
2.725,1.0576
2.7359,1.0625
2.7388,1.0673
2.7505,1.0722
2.7559,1.077
2.7535,1.0819
2.745,1.0867
2.747,1.0916
2.741,1.0964
2.725,1.1013
2.7168,1.1061
2.6804,1.111
2.6822,1.1158
2.6442,1.1207
2.6354,1.1255
2.6393,1.1304
2.6229,1.1352
2.6154,1.1401
2.6009,1.1449
2.5991,1.1498
2.5794,1.1546
2.5827,1.1595
2.5649,1.1643
2.577,1.1692
2.5685,1.174
2.577,1.1789
2.5679,1.1837
2.5846,1.1886
2.5799,1.1935
2.5861,1.1983
2.5802,1.2032
2.569,1.208
2.5736,1.2129
2.5811,1.2177
2.5775,1.2226
2.5568,1.2274
2.5606,1.2323
2.5746,1.2371
2.5774,1.242
2.5667,1.2468
2.5648,1.2517
2.5669,1.2565
2.5729,1.2614
2.5796,1.2662
2.5787,1.2711
2.611,1.2759
2.6134,1.2808
2.6402,1.2856
2.6441,1.2905
2.6785,1.2953
2.6782,1.3002
2.6848,1.305
2.6861,1.3099
2.6639,1.3147
2.6675,1.3196
2.6505,1.3244
2.6575,1.3293
2.6534,1.3341
2.6481,1.339
2.6397,1.3438
2.6362,1.3487
2.648,1.3535
2.6433,1.3584
2.656,1.3633
2.6565,1.3681
2.6778,1.373
2.6865,1.3778
2.6769,1.3827
2.6844,1.3875
2.6833,1.3924
2.6786,1.3972
2.6551,1.4021
2.6517,1.4069
2.6219,1.4118
2.6322,1.4166
2.6191,1.4215
2.6239,1.4263
2.6334,1.4312
2.6387,1.436
2.6484,1.4409
2.647,1.4457
2.6393,1.4506
2.642,1.4554
2.624,1.4603
2.627,1.4651
2.6233,1.47
2.6189,1.4748
2.5863,1.4797
2.5856,1.4845
2.5848,1.4894
2.5965,1.4942
2.6489,1.4991
2.6846,1.5039
2.7694,1.5088
2.7894,1.5136
2.8077,1.5185
2.8194,1.5233
2.8178,1.5282
2.828,1.5331
2.8375,1.5379
2.8349,1.5428
2.8414,1.5476
2.8339,1.5525
2.8138,1.5573
2.8127,1.5622
2.7861,1.567
2.772,1.5719
2.7553,1.5767
2.7447,1.5816
2.7233,1.5864
2.7296,1.5913
2.707,1.5961
2.6966,1.601
2.6913,1.6058
2.6899,1.6107
2.6724,1.6155
2.6709,1.6204
2.6641,1.6252
2.6664,1.6301
2.665,1.6349
2.6656,1.6398
2.6532,1.6446
2.6608,1.6495
2.6365,1.6543
2.6309,1.6592
2.645,1.664
2.643,1.6689
2.621,1.6737
2.6325,1.6786
2.6317,1.6834
2.6248,1.6883
2.6265,1.6931
2.6361,1.698
2.6328,1.7029
2.6396,1.7077
2.6776,1.7126
2.7119,1.7174
2.8077,1.7223
2.8355,1.7271
2.9046,1.732
2.9071,1.7368
2.9286,1.7417
2.9266,1.7465
2.9166,1.7514
2.9126,1.7562
2.9053,1.7611
2.9049,1.7659
2.8573,1.7708
2.8447,1.7756
2.8281,1.7805
2.8145,1.7853
2.7725,1.7902
2.7586,1.795
2.7363,1.7999
2.7324,1.8047
2.7075,1.8096
2.7008,1.8144
2.7105,1.8193
2.7306,1.8241
2.7215,1.829
2.7096,1.8338
2.7036,1.8387
2.7095,1.8435
2.6861,1.8484
2.6885,1.8532
2.6939,1.8581
2.6993,1.8629
2.7145,1.8678
2.7315,1.8727
2.7574,1.8775
2.773,1.8824
2.8051,1.8872
2.8066,1.8921
2.8295,1.8969
2.8218,1.9018
2.8231,1.9066
2.8215,1.9115
2.7936,1.9163
2.794,1.9212
2.7816,1.926
2.7835,1.9309
2.7692,1.9357
2.7621,1.9406
2.7633,1.9454
2.7553,1.9503
2.7302,1.9551
2.729,1.96
2.7559,1.9648
2.7701,1.9697
2.8293,1.9745
2.8384,1.9794
2.8784,1.9842
2.8782,1.9891
2.8704,1.9939
2.8641,1.9988
2.8681,2.0036
2.8584,2.0085
2.8537,2.0133
2.8464,2.0182
2.8295,2.023
2.8255,2.0279
2.8249,2.0327
2.8204,2.0376
2.8046,2.0424
2.8084,2.0473
2.7868,2.0522
2.787,2.057
2.7834,2.0619
2.7814,2.0667
2.7576,2.0716
2.7495,2.0764
2.7454,2.0813
2.7372,2.0861
2.7381,2.091
2.7379,2.0958
2.7168,2.1007
2.7156,2.1055
2.7166,2.1104
2.7074,2.1152
2.7157,2.1201
2.7051,2.1249
2.6947,2.1298
2.6972,2.1346
2.7185,2.1395
2.7341,2.1443
2.7645,2.1492
2.7795,2.154
2.8192,2.1589
2.8308,2.1637
2.8487,2.1686
2.8486,2.1734
2.8595,2.1783
2.8551,2.1831
2.8525,2.188
2.8508,2.1928
2.8443,2.1977
2.8509,2.2025
2.853,2.2074
2.8518,2.2122
2.844,2.2171
2.8478,2.222
2.8414,2.2268
2.8374,2.2317
2.8334,2.2365
2.8286,2.2414
2.8181,2.2462
2.8102,2.2511
2.8039,2.2559
2.7965,2.2608
2.8089,2.2656
2.8001,2.2705
2.7757,2.2753
2.7696,2.2802
2.7691,2.285
2.7597,2.2899
2.7452,2.2947
2.7466,2.2996
2.731,2.3044
2.7324,2.3093
2.7363,2.3141
2.7372,2.319
2.7941,2.3238
2.8302,2.3287
2.9428,2.3335
2.9495,2.3384
2.9629,2.3432
2.9589,2.3481
2.9515,2.3529
2.9415,2.3578
2.935,2.3626
2.9209,2.3675
2.897,2.3723
2.8862,2.3772
2.8613,2.382
2.8502,2.3869
2.8151,2.3918
2.807,2.3966
2.7891,2.4015
2.7825,2.4063
2.7776,2.4112
2.7716,2.416
2.7603,2.4209
2.76,2.4257
2.7494,2.4306
2.7542,2.4354
2.7498,2.4403
2.744,2.4451
2.7559,2.45
2.755,2.4548
2.7491,2.4597
2.748,2.4645
2.7419,2.4694
2.7294,2.4742
2.7415,2.4791
2.7443,2.4839
2.7778,2.4888
2.7975,2.4936
2.8285,2.4985
2.8409,2.5033
2.8369,2.5082
2.8459,2.513
2.8478,2.5179
2.8499,2.5227
2.9166,2.5276
2.9384,2.5324
2.997,2.5373
3.0165,2.5421
3.0162,2.547
3.023,2.5518
3.0026,2.5567
2.9931,2.5616
2.99,2.5664
2.9823,2.5713
2.9175,2.5761
2.9078,2.581
2.8727,2.5858
2.8589,2.5907
2.8508,2.5955
2.8378,2.6004
2.82,2.6052
2.8185,2.6101
2.8461,2.6149
2.8795,2.6198
2.981,2.6246
3.0074,2.6295
3.0623,2.6343
3.0631,2.6392
3.0623,2.644
3.0605,2.6489
3.0474,2.6537
3.0393,2.6586
2.992,2.6634
2.9846,2.6683
2.9406,2.6731
2.9299,2.678
2.8777,2.6828
2.8681,2.6877
2.8508,2.6925
2.8469,2.6974
2.8363,2.7022
2.8331,2.7071
2.8268,2.7119
2.8207,2.7168
2.8176,2.7216
2.815,2.7265
2.8295,2.7314
2.8237,2.7362
2.81,2.7411
2.8106,2.7459
2.8036,2.7508
2.8018,2.7556
2.804,2.7605
2.7971,2.7653
2.8111,2.7702
2.806,2.775
2.8,2.7799
2.7956,2.7847
2.7995,2.7896
2.7933,2.7944
2.7948,2.7993
2.7957,2.8041
2.7966,2.809
2.8032,2.8138
2.7942,2.8187
2.7965,2.8235
2.7976,2.8284
2.793,2.8332
2.7944,2.8381
2.7975,2.8429
2.7984,2.8478
2.8034,2.8526
2.8047,2.8575
2.7976,2.8623
2.8065,2.8672
2.8001,2.872
2.7966,2.8769
2.8131,2.8817
2.9043,2.8866
2.9026,2.8914
2.9445,2.8963
2.948,2.9012
2.9536,2.906
2.9571,2.9109
2.9728,2.9157
2.944,2.9206
2.9235,2.9254
2.9286,2.9303
2.9531,2.9351
2.9531,2.94
2.9669,2.9448
2.9707,2.9497
2.9779,2.9545
2.9806,2.9594
2.9463,2.9642
2.9484,2.9691
2.9527,2.9739
2.9395,2.9788
2.9641,2.9836
2.9564,2.9885
2.9474,2.9933
2.9534,2.9982
2.9318,3.003
2.9259,3.0079
2.9561,3.0127
2.9445,3.0176
2.942,3.0224
2.9221,3.0273
2.9195,3.0321
2.9146,3.037
2.9336,3.0418
2.9336,3.0467
2.9309,3.0515
2.9344,3.0564
2.9272,3.0612
2.9112,3.0661
2.9046,3.071
2.8959,3.0758
2.9296,3.0807
2.924,3.0855
2.9308,3.0904
2.9209,3.0952
2.9524,3.1001
2.9401,3.1049
2.9487,3.1098
2.9374,3.1146
2.9388,3.1195
2.9325,3.1243
2.9554,3.1292
2.9479,3.134
2.9284,3.1389
2.9165,3.1437
2.9394,3.1486
2.9275,3.1534
2.9155,3.1583
2.9035,3.1631
2.9404,3.168
2.9255,3.1728
2.8965,3.1777
2.9028,3.1825
2.8986,3.1874
2.8883,3.1922
2.8952,3.1971
2.9051,3.2019
2.8836,3.2068
2.87,3.2116
2.8807,3.2165
2.8844,3.2213
2.9251,3.2262
2.9451,3.231
2.9693,3.2359
2.9884,3.2408
3.016,3.2456
3.0208,3.2505
3.0731,3.2553
3.0559,3.2602
3.0636,3.265
3.0646,3.2699
3.0318,3.2747
3.0385,3.2796
3.051,3.2844
3.0368,3.2893
3.0319,3.2941
3.0199,3.299
3.0099,3.3038
3.0061,3.3087
2.9947,3.3135
2.9907,3.3184
2.973,3.3232
2.9792,3.3281
2.9819,3.3329
2.9686,3.3378
2.9755,3.3426
2.981,3.3475
2.983,3.3523
2.9636,3.3572
2.9628,3.362
2.9571,3.3669
2.9461,3.3717
2.9379,3.3766
2.9475,3.3814
2.9487,3.3863
2.9509,3.3911
2.9346,3.396
2.9272,3.4008
2.9201,3.4057
2.9376,3.4106
2.9196,3.4154
2.9143,3.4203
2.911,3.4251
2.9104,3.43
2.9101,3.4348
2.8989,3.4397
2.894,3.4445
2.9115,3.4494
2.9005,3.4542
2.8811,3.4591
2.885,3.4639
2.8771,3.4688
2.872,3.4736
2.8726,3.4785
2.862,3.4833
2.8739,3.4882
2.8563,3.493
2.8638,3.4979
2.8634,3.5027
2.861,3.5076
2.8531,3.5124
2.8354,3.5173
2.843,3.5221
2.8615,3.527
2.8316,3.5318
2.8397,3.5367
2.8201,3.5415
2.8184,3.5464
2.8043,3.5512
2.8366,3.5561
2.8206,3.5609
2.8334,3.5658
2.8014,3.5706
2.8104,3.5755
2.7992,3.5804
2.8185,3.5852
2.7963,3.5901
2.8447,3.5949
2.8662,3.5998
2.9536,3.6046
2.9785,3.6095
3.0707,3.6143
3.0751,3.6192
3.0949,3.624
3.091,3.6289
3.088,3.6337
3.0891,3.6386
3.0635,3.6434
3.059,3.6483
3.0335,3.6531
3.031,3.658
3.0056,3.6628
2.9949,3.6677
2.9986,3.6725
3.0121,3.6774
2.9857,3.6822
2.9856,3.6871
2.9707,3.6919
2.9579,3.6968
2.9549,3.7016
2.9519,3.7065
2.9379,3.7113
2.9445,3.7162
2.9432,3.721
2.9395,3.7259
2.9497,3.7307
2.9516,3.7356
2.9231,3.7404
2.9149,3.7453
2.9127,3.7502
2.9094,3.755
2.902,3.7599
2.9005,3.7647
2.904,3.7696
2.8933,3.7744
2.8944,3.7793
2.8908,3.7841
2.8749,3.789
2.8662,3.7938
2.8774,3.7987
2.876,3.8035
2.8798,3.8084
2.853,3.8132
2.8474,3.8181
2.8385,3.8229
2.8494,3.8278
2.8455,3.8326
2.8588,3.8375
2.8436,3.8423
2.8468,3.8472
2.8316,3.852
2.816,3.8569
2.8086,3.8617
2.8331,3.8666
2.8385,3.8714
2.9885,3.8763
3.031,3.8811
3.1239,3.886
3.1266,3.8908
3.1706,3.8957
3.1619,3.9005
3.2029,3.9054
3.1707,3.9102
3.1284,3.9151
3.1172,3.92
3.1146,3.9248
3.1076,3.9297
3.1011,3.9345
3.0906,3.9394
3.0921,3.9442
3.0854,3.9491
3.1171,3.9539
3.085,3.9588
3.1066,3.9636
3.0855,3.9685
3.0745,3.9733
3.0731,3.9782
3.0478,3.983
3.0429,3.9879
3.0229,3.9927
3.0269,3.9976
3.0246,4.0024
3.0162,4.0073
2.9947,4.0121
2.9971,4.017
2.9912,4.0218
2.9853,4.0267
2.9696,4.0315
2.9714,4.0364
2.9711,4.0412
2.9551,4.0461
2.9505,4.0509
2.952,4.0558
2.9304,4.0606
2.9294,4.0655
2.9255,4.0703
2.9164,4.0752
2.9164,4.08
2.9169,4.0849
2.9125,4.0898
2.9026,4.0946
2.9129,4.0995
2.8946,4.1043
2.8911,4.1092
2.8687,4.114
2.8617,4.1189
2.8514,4.1237
2.8714,4.1286
2.8464,4.1334
2.837,4.1383
2.8283,4.1431
2.823,4.148
2.822,4.1528
2.8205,4.1577
2.8156,4.1625
2.8035,4.1674
2.7898,4.1722
2.7812,4.1771
2.77,4.1819
2.7628,4.1868
2.763,4.1916
2.763,4.1965
2.749,4.2013
2.7501,4.2062
2.7486,4.211
2.739,4.2159
2.728,4.2207
2.748,4.2256
2.7239,4.2304
2.7195,4.2353
2.7052,4.2401
2.7064,4.245
2.6994,4.2498
2.7149,4.2547
2.7105,4.2596
2.6815,4.2644
2.6731,4.2693
2.6726,4.2741
2.6698,4.279
2.6578,4.2838
2.66,4.2887
2.6486,4.2935
2.645,4.2984
2.6368,4.3032
2.6208,4.3081
2.6299,4.3129
2.6242,4.3178
2.6064,4.3226
2.6086,4.3275
2.599,4.3323
2.5991,4.3372
2.5969,4.342
2.588,4.3469
2.5719,4.3517
2.5746,4.3566
2.5699,4.3614
2.5572,4.3663
2.5466,4.3711
2.5341,4.376
2.5344,4.3808
2.5347,4.3857
2.5266,4.3905
2.5187,4.3954
2.5096,4.4002
2.4974,4.4051
2.5131,4.4099
2.5089,4.4148
2.4832,4.4196
2.4722,4.4245
2.4846,4.4294
2.4728,4.4342
2.4882,4.4391
2.4649,4.4439
2.4376,4.4488
2.4279,4.4536
2.4177,4.4585
2.4158,4.4633
2.4104,4.4682
2.4086,4.473
2.421,4.4779
2.4036,4.4827
2.3807,4.4876
2.3739,4.4924
2.3989,4.4973
2.3792,4.5021
2.3702,4.507
2.3565,4.5118
2.3569,4.5167
2.3485,4.5215
2.3455,4.5264
2.3311,4.5312
2.301,4.5361
2.3081,4.5409
2.3184,4.5458
2.314,4.5506
2.2976,4.5555
2.2995,4.5603
2.282,4.5652
2.2986,4.57
2.2745,4.5749
2.2749,4.5797
2.2607,4.5846
2.247,4.5894
2.2372,4.5943
2.2354,4.5992
2.2336,4.604
2.2215,4.6089
2.2214,4.6137
2.2131,4.6186
2.2033,4.6234
2.2049,4.6283
2.1969,4.6331
2.1902,4.638
2.1713,4.6428
2.1581,4.6477
2.1786,4.6525
2.1595,4.6574
2.1706,4.6622
2.1495,4.6671
2.1467,4.6719
2.1439,4.6768
2.1298,4.6816
2.1117,4.6865
2.1211,4.6913
2.1095,4.6962
2.1051,4.701
2.0922,4.7059
2.0833,4.7107
2.085,4.7156
2.0874,4.7204
2.0725,4.7253
2.071,4.7301
2.0569,4.735
2.0725,4.7398
2.0648,4.7447
2.0496,4.7495
2.0486,4.7544
2.0372,4.7592
2.0315,4.7641
2.0307,4.769
2.0251,4.7738
2.039,4.7787
2.0334,4.7835
2.0234,4.7884
2.0284,4.7932
2.0171,4.7981
2.009,4.8029
2.025,4.8078
2.0239,4.8126
2.0128,4.8175
2.0048,4.8223
1.977,4.8272
1.9916,4.832
1.988,4.8369
1.978,4.8417
1.9803,4.8466
1.9651,4.8514
1.9515,4.8563
1.9471,4.8611
1.9601,4.866
1.954,4.8708
1.9451,4.8757
1.947,4.8805
1.9463,4.8854
1.9379,4.8902
1.9206,4.8951
1.9247,4.8999
1.9135,4.9048
1.9047,4.9096
1.9278,4.9145
1.9244,4.9193
1.9055,4.9242
1.9031,4.929
1.9121,4.9339
1.8985,4.9388
1.8939,4.9436
1.879,4.9485
1.8994,4.9533
1.8993,4.9582
2.0685,4.963
2.0825,4.9679
2.1146,4.9727
2.1254,4.9776
2.134,4.9824
2.1236,4.9873
2.1075,4.9921
2.0968,4.997
2.0968,5.0018
2.0913,5.0067
2.0636,5.0115
2.0682,5.0164
2.0595,5.0212
2.0652,5.0261
2.0305,5.0309
2.0219,5.0358
2.0332,5.0406
2.0179,5.0455
2.0169,5.0503
2.0278,5.0552
1.9908,5.06
1.9871,5.0649
1.9934,5.0697
1.9676,5.0746
1.9843,5.0794
1.9768,5.0843
1.9788,5.0891
1.972,5.094
1.9531,5.0988
1.9455,5.1037
1.938,5.1086
1.9367,5.1134
1.9506,5.1183
1.9454,5.1231
1.9207,5.128
1.9106,5.1328
1.905,5.1377
1.9018,5.1425
1.9011,5.1474
1.8989,5.1522
1.8911,5.1571
1.8891,5.1619
1.9013,5.1668
1.8766,5.1716
1.8631,5.1765
1.8609,5.1813
1.8609,5.1862
1.8446,5.191
1.8487,5.1959
1.837,5.2007
1.8388,5.2056
1.8289,5.2104
1.831,5.2153
1.8315,5.2201
1.8262,5.225
1.8231,5.2298
1.8282,5.2347
1.8211,5.2395
1.8266,5.2444
1.8053,5.2492
1.7993,5.2541
1.7848,5.2589
1.7908,5.2638
1.7914,5.2686
1.7799,5.2735
1.7794,5.2784
1.7656,5.2832
1.7623,5.2881
1.7581,5.2929
1.7539,5.2978
1.7511,5.3026
1.761,5.3075
1.7531,5.3123
1.752,5.3172
1.7424,5.322
1.7408,5.3269
1.7424,5.3317
1.7123,5.3366
1.7395,5.3414
1.7164,5.3463
1.7271,5.3511
1.7124,5.356
1.7046,5.3608
1.6918,5.3657
1.6926,5.3705
1.7061,5.3754
1.6874,5.3802
1.6836,5.3851
1.6825,5.3899
1.678,5.3948
1.6707,5.3996
1.6519,5.4045
1.672,5.4093
1.6429,5.4142
1.6499,5.419
1.6455,5.4239
1.6455,5.4287
1.6529,5.4336
1.6293,5.4384
1.618,5.4433
1.6211,5.4482
1.6181,5.453
1.6153,5.4579
1.6074,5.4627
1.5915,5.4676
1.5942,5.4724
1.5906,5.4773
1.583,5.4821
1.5745,5.487
1.566,5.4918
1.5784,5.4967
1.5746,5.5015
1.5684,5.5064
1.5616,5.5112
1.5755,5.5161
1.5675,5.5209
1.5526,5.5258
1.5599,5.5306
1.542,5.5355
1.5396,5.5403
1.534,5.5452
1.5303,5.55
1.5143,5.5549
1.5146,5.5597
1.5076,5.5646
1.5019,5.5694
1.5056,5.5743
1.5051,5.5791
1.505,5.584
1.5014,5.5888
1.4857,5.5937
1.4816,5.5985
1.4788,5.6034
1.4826,5.6082
1.4856,5.6131
1.4759,5.618
1.4728,5.6228
1.4629,5.6277
1.4712,5.6325
1.4643,5.6374
1.46,5.6422
1.4514,5.6471
1.4735,5.6519
1.4481,5.6568
1.4461,5.6616
1.4354,5.6665
1.447,5.6713
1.4565,5.6762
1.4378,5.681
1.4323,5.6859
1.446,5.6907
1.44,5.6956
1.4214,5.7004
1.4191,5.7053
1.4227,5.7101
1.4238,5.715
1.4051,5.7198
1.4105,5.7247
1.4085,5.7295
1.4021,5.7344
1.4049,5.7392
1.3973,5.7441
1.3911,5.7489
1.3829,5.7538
1.3766,5.7586
1.3762,5.7635
1.3718,5.7683
1.3645,5.7732
1.3636,5.778
1.3558,5.7829
1.3616,5.7878
1.3525,5.7926
1.363,5.7975
1.3553,5.8023
1.3484,5.8072
1.3522,5.812
1.3518,5.8169
1.3388,5.8217
1.3349,5.8266
1.338,5.8314
1.3335,5.8363
1.3314,5.8411
1.3382,5.846
1.3246,5.8508
1.3366,5.8557
1.3305,5.8605
1.3197,5.8654
1.3114,5.8702
1.3106,5.8751
1.3008,5.8799
1.3001,5.8848
1.2876,5.8896
1.3137,5.8945
1.2885,5.8993
1.2924,5.9042
1.2848,5.909
1.286,5.9139
1.2708,5.9187
1.278,5.9236
1.2788,5.9284
1.2821,5.9333
1.2763,5.9381
1.2643,5.943
1.2508,5.9478
1.2529,5.9527
1.2555,5.9576
1.2574,5.9624
1.2494,5.9673
1.2485,5.9721
1.2434,5.977
1.2589,5.9818
1.2376,5.9867
1.2138,5.9915
1.215,5.9964
1.212,6.0012
1.2194,6.0061
1.1943,6.0109
1.197,6.0158
1.1989,6.0206
1.2015,6.0255
1.1861,6.0303
1.179,6.0352
1.1778,6.04
1.1907,6.0449
1.1886,6.0497
1.1683,6.0546
1.1632,6.0594
1.1674,6.0643
1.1641,6.0691
1.1493,6.074
1.1481,6.0788
1.1651,6.0837
1.1578,6.0885
1.1549,6.0934
1.1526,6.0982
1.1596,6.1031
1.1518,6.1079
1.1475,6.1128
1.1356,6.1176
1.127,6.1225
1.1275,6.1273
1.115,6.1322
1.1234,6.1371
1.1305,6.1419
1.1196,6.1468
1.1113,6.1516
1.1194,6.1565
1.1129,6.1613
1.1141,6.1662
1.1202,6.171
1.0939,6.1759
1.0845,6.1807
1.0915,6.1856
1.0876,6.1904
1.0873,6.1953
1.0881,6.2001
1.0877,6.205
1.0776,6.2098
1.0841,6.2147
1.0833,6.2195
1.0749,6.2244
1.0719,6.2292
1.0742,6.2341
1.0848,6.2389
1.0705,6.2438
1.0641,6.2486
1.0746,6.2535
1.0686,6.2583
1.0675,6.2632
1.0705,6.268
1.066,6.2729
1.0544,6.2777
1.0577,6.2826
1.0597,6.2874
1.0649,6.2923
1.0519,6.2971
1.0536,6.302
1.0449,6.3069
1.0381,6.3117
1.0404,6.3166
1.0419,6.3214
1.0354,6.3263
1.0274,6.3311
1.0291,6.336
1.03,6.3408
1.0245,6.3457
1.024,6.3505
1.0181,6.3554
1.0288,6.3602
1.0244,6.3651
1.0316,6.3699
1.0224,6.3748
1.004,6.3796
0.98562,6.3845
0.97237,6.3893
0.97613,6.3942
0.98887,6.399
0.97237,6.4039
0.95737,6.4087
0.95275,6.4136
0.95588,6.4184
0.95063,6.4233
0.966,6.4281
0.954,6.433
0.966,6.4378
0.95725,6.4427
0.94212,6.4475
0.95025,6.4524
0.93588,6.4572
0.94163,6.4621
0.94425,6.4669
0.93463,6.4718
0.94175,6.4767
0.94775,6.4815
0.932,6.4864
0.93875,6.4912
0.93963,6.4961
0.94037,6.5009
0.9255,6.5058
0.93375,6.5106
0.9095,6.5155
0.91212,6.5203
0.92288,6.5252
0.92325,6.53
0.91525,6.5349
0.91875,6.5397
0.90275,6.5446
0.909,6.5494
0.90212,6.5543
0.89587,6.5591
0.909,6.564
0.91338,6.5688
0.89763,6.5737
0.89987,6.5785
0.91112,6.5834
0.91025,6.5882
0.906,6.5931
0.896,6.5979
0.89038,6.6028
0.8985,6.6076
0.89062,6.6125
0.89625,6.6173
0.88587,6.6222
0.8925,6.627
0.879,6.6319
0.87575,6.6367
0.88013,6.6416
0.8845,6.6465
0.88287,6.6513
0.88162,6.6562
0.88375,6.661
0.887,6.6659
0.88687,6.6707
0.87975,6.6756
0.87538,6.6804
0.87325,6.6853
0.8865,6.6901
0.877,6.695
0.88113,6.6998
0.884,6.7047
0.88387,6.7095
0.88087,6.7144
0.87438,6.7192
0.87913,6.7241
0.88262,6.7289
0.87362,6.7338
0.88025,6.7386
0.86938,6.7435
0.86925,6.7483
0.86262,6.7532
0.85888,6.758
0.86487,6.7629
0.86913,6.7677
0.86962,6.7726
0.87013,6.7774
0.86675,6.7823
0.86462,6.7871
0.86175,6.792
0.85837,6.7968
0.86025,6.8017
0.859,6.8065
0.85875,6.8114
0.84275,6.8163
0.84413,6.8211
0.85437,6.826
0.83837,6.8308
0.83262,6.8357
0.83462,6.8405
0.84888,6.8454
0.84125,6.8502
0.82563,6.8551
0.82888,6.8599
0.829,6.8648
0.82488,6.8696
0.81888,6.8745
0.8225,6.8793
0.81137,6.8842
0.81275,6.889
0.8225,6.8939
0.82363,6.8987
0.81612,6.9036
0.819,6.9084
0.81937,6.9133
0.82137,6.9181
0.80137,6.923
0.808,6.9278
0.8055,6.9327
