voltage, time
3.286,12.424
3.3069,12.432
3.288,12.441
3.3209,12.449
3.313,12.458
3.3124,12.466
3.3084,12.475
3.3178,12.483
3.3237,12.492
3.3174,12.501
3.3021,12.509
3.3112,12.518
3.2923,12.526
3.318,12.535
3.3165,12.543
3.3005,12.552
3.2828,12.56
3.303,12.569
3.318,12.578
3.2966,12.586
3.2839,12.595
3.3129,12.603
3.2829,12.612
3.3045,12.62
3.277,12.629
3.3211,12.637
3.2765,12.646
3.3126,12.655
3.2751,12.663
3.321,12.672
3.2687,12.68
3.3108,12.689
3.2719,12.697
3.3066,12.706
3.3131,12.714
3.3428,12.723
3.316,12.732
3.3573,12.74
3.3435,12.749
3.3629,12.757
3.3774,12.766
3.3714,12.774
3.3798,12.783
3.3831,12.791
3.3401,12.8
3.3967,12.809
3.343,12.817
3.3924,12.826
3.3556,12.834
3.3816,12.843
3.392,12.851
3.3934,12.86
3.3764,12.868
3.3912,12.877
3.3751,12.886
3.3967,12.894
3.4071,12.903
3.4115,12.911
3.3799,12.92
3.4386,12.928
3.4022,12.937
3.3966,12.945
3.3847,12.954
3.4247,12.963
3.4093,12.971
3.419,12.98
3.3786,12.988
3.4225,12.997
3.3822,13.005
3.4043,13.014
3.3752,13.022
3.3923,13.031
3.4032,13.04
3.3958,13.048
3.3714,13.057
3.4114,13.065
3.4025,13.074
3.4165,13.082
3.3939,13.091
3.4425,13.099
3.4327,13.108
3.4675,13.117
3.4503,13.125
3.4951,13.134
3.466,13.142
3.4933,13.151
3.4874,13.159
3.522,13.168
3.5215,13.176
3.518,13.185
3.5296,13.194
3.5426,13.202
3.4875,13.211
3.5817,13.219
3.5732,13.228
3.5979,13.236
3.5859,13.245
3.618,13.253
3.5987,13.262
3.5889,13.271
3.6081,13.279
3.6031,13.288
3.5869,13.296
3.6016,13.305
3.5978,13.313
3.6065,13.322
3.5604,13.33
3.5787,13.339
3.5699,13.348
3.5726,13.356
3.5679,13.365
3.5928,13.373
3.5673,13.382
3.5921,13.39
3.5866,13.399
3.5926,13.407
3.6004,13.416
3.5796,13.425
3.5627,13.433
3.6049,13.442
3.5913,13.45
3.5871,13.459
3.577,13.467
3.5842,13.476
3.5644,13.484
3.5709,13.493
3.5651,13.502
3.5945,13.51
3.5473,13.519
3.5704,13.527
3.5521,13.536
3.5826,13.544
3.572,13.553
3.5731,13.561
3.5701,13.57
3.567,13.579
3.5416,13.587
3.5609,13.596
3.5435,13.604
3.5835,13.613
3.536,13.621
3.5981,13.63
3.5689,13.639
3.5874,13.647
3.5555,13.656
3.5844,13.664
3.5337,13.673
3.5609,13.681
3.5368,13.69
3.5991,13.698
3.5608,13.707
3.6113,13.716
3.5766,13.724
3.631,13.733
3.6205,13.741
3.6514,13.75
3.649,13.758
3.6654,13.767
3.6566,13.775
3.6665,13.784
3.6531,13.793
3.5776,13.801
3.6042,13.81
3.6974,13.818
3.6959,13.827
3.7091,13.835
3.7076,13.844
3.774,13.852
3.7233,13.861
3.7885,13.87
3.7788,13.878
3.7989,13.887
3.8126,13.895
3.8165,13.904
3.7911,13.912
3.8299,13.921
3.8106,13.929
3.8211,13.938
3.7965,13.947
3.7925,13.955
3.7911,13.964
3.826,13.972
3.7965,13.981
3.8058,13.989
3.7895,13.998
3.8086,14.006
3.7759,14.015
3.8244,14.024
3.7859,14.032
3.8186,14.041
3.7675,14.049
3.7796,14.058
3.7915,14.066
3.7433,14.075
3.7439,14.083
3.7416,14.092
3.7545,14.101
3.7511,14.109
3.7344,14.118
3.79,14.126
3.8034,14.135
3.8241,14.143
3.7876,14.152
3.8226,14.16
3.7925,14.169
3.809,14.178
3.7786,14.186
3.7784,14.195
3.776,14.203
3.795,14.212
3.7673,14.22
3.7933,14.229
3.7819,14.237
3.7845,14.246
3.7952,14.255
3.789,14.263
3.7565,14.272
3.784,14.28
3.7896,14.289
3.7634,14.297
3.7481,14.306
3.7748,14.314
3.7744,14.323
3.7661,14.332
3.7713,14.34
3.7496,14.349
3.7326,14.357
3.7499,14.366
3.7615,14.374
3.7551,14.383
3.7471,14.391
3.7676,14.4
3.7409,14.409
3.7671,14.417
3.7466,14.426
3.754,14.434
3.733,14.443
3.7751,14.451
3.7479,14.46
3.7662,14.468
3.7206,14.477
3.7664,14.486
3.7548,14.494
3.7606,14.503
3.7231,14.511
3.7275,14.52
3.7197,14.528
3.7564,14.537
3.7491,14.545
3.7404,14.554
3.7273,14.563
3.7542,14.571
3.713,14.58
3.7564,14.588
3.7179,14.597
3.7243,14.605
3.7316,14.614
3.725,14.622
3.7117,14.631
3.728,14.64
3.709,14.648
3.744,14.657
3.7175,14.665
3.7166,14.674
3.7008,14.682
3.7124,14.691
3.709,14.699
3.7149,14.708
3.7132,14.717
3.7084,14.725
3.6965,14.734
3.7422,14.742
3.6989,14.751
3.7393,14.759
3.6993,14.768
3.7255,14.776
3.684,14.785
3.6843,14.794
3.631,14.802
3.6683,14.811
3.6106,14.819
3.6059,14.828
3.587,14.836
3.6781,14.845
3.6665,14.853
3.6965,14.862
3.682,14.871
3.6996,14.879
3.696,14.888
3.7102,14.896
3.7196,14.905
3.7037,14.913
3.6953,14.922
3.728,14.93
3.7039,14.939
3.7367,14.948
3.704,14.956
3.7126,14.965
3.6938,14.973
3.7149,14.982
3.7226,14.99
3.6888,14.999
3.6846,15.007
3.6972,15.016
3.6879,15.025
3.7243,15.033
3.6982,15.042
3.7292,15.05
3.714,15.059
3.7155,15.067
3.7015,15.076
3.7295,15.084
3.7375,15.093
3.7154,15.102
3.7175,15.11
3.7329,15.119
3.7121,15.127
3.7126,15.136
3.687,15.144
3.7275,15.153
3.6759,15.161
3.7034,15.17
3.7001,15.179
3.7166,15.187
3.6865,15.196
3.7044,15.204
3.6659,15.213
3.676,15.221
3.6704,15.23
3.6913,15.239
3.6808,15.247
3.7119,15.256
3.7193,15.264
3.7221,15.273
3.6883,15.281
3.7395,15.29
3.7016,15.298
3.7357,15.307
3.7181,15.316
3.7348,15.324
3.7033,15.333
3.7274,15.341
3.725,15.35
3.7483,15.358
3.7067,15.367
3.7375,15.375
3.6935,15.384
3.72,15.393
3.7324,15.401
3.7292,15.41
3.6909,15.418
3.7324,15.427
3.711,15.435
3.6981,15.444
3.7052,15.452
3.7219,15.461
3.6805,15.47
3.7116,15.478
3.7132,15.487
3.7374,15.495
3.6997,15.504
3.7157,15.512
3.6905,15.521
3.7211,15.529
3.7142,15.538
3.7231,15.547
3.6746,15.555
3.7052,15.564
3.6923,15.572
3.71,15.581
3.7004,15.589
3.6895,15.598
3.6874,15.606
3.6688,15.615
3.6522,15.624
3.6888,15.632
3.6477,15.641
3.6726,15.649
3.6822,15.658
3.6655,15.666
3.6814,15.675
3.6685,15.683
3.6446,15.692
3.6831,15.701
3.6429,15.709
3.6749,15.718
3.6626,15.726
3.6621,15.735
3.6694,15.743
3.668,15.752
3.6336,15.76
3.6684,15.769
3.6426,15.778
3.6545,15.786
3.642,15.795
3.639,15.803
3.6261,15.812
3.6707,15.82
3.6396,15.829
3.6591,15.837
3.6356,15.846
3.7157,15.855
3.6953,15.863
3.7175,15.872
3.6945,15.88
3.6993,15.889
3.6732,15.897
3.6759,15.906
3.6761,15.914
3.6909,15.923
3.6873,15.932
3.6979,15.94
3.6451,15.949
3.69,15.957
3.646,15.966
3.6966,15.974
3.6485,15.983
3.6704,15.991
3.6741,16
3.6575,16.009
3.6437,16.017
3.6585,16.026
3.6411,16.034
3.6556,16.043
3.6791,16.051
3.6803,16.06
3.6616,16.068
3.6888,16.077
3.6385,16.086
3.6833,16.094
3.6636,16.103
3.6822,16.111
3.6519,16.12
3.6681,16.128
3.6259,16.137
3.6757,16.145
3.633,16.154
3.679,16.163
3.6355,16.171
3.668,16.18
3.6391,16.188
3.6615,16.197
3.6445,16.205
3.6825,16.214
3.6585,16.222
3.6626,16.231
3.6619,16.24
3.6778,16.248
3.6347,16.257
3.6662,16.265
3.6205,16.274
3.6715,16.282
3.6255,16.291
3.6374,16.299
3.6436,16.308
3.6692,16.317
3.6331,16.325
3.6609,16.334
3.6089,16.342
3.6409,16.351
3.6035,16.359
3.6431,16.368
3.6186,16.376
3.6465,16.385
3.6094,16.394
3.6267,16.402
3.6012,16.411
3.6206,16.419
3.6361,16.428
3.6139,16.436
3.6193,16.445
3.6355,16.453
3.6205,16.462
3.6395,16.471
3.5846,16.479
3.6304,16.488
3.6025,16.496
3.635,16.505
3.5996,16.513
3.6209,16.522
3.5804,16.53
3.5979,16.539
3.5783,16.548
3.5947,16.556
3.6139,16.565
3.6314,16.573
3.5964,16.582
3.6316,16.59
3.5764,16.599
3.6179,16.607
3.606,16.616
3.6149,16.625
3.5825,16.633
3.6132,16.642
3.5661,16.65
3.579,16.659
3.5815,16.667
3.6149,16.676
3.5994,16.684
3.6216,16.693
3.6357,16.702
3.658,16.71
3.6157,16.719
3.6545,16.727
3.669,16.736
3.6691,16.744
3.6611,16.753
3.7035,16.761
3.68,16.77
3.7136,16.779
3.6888,16.787
3.7471,16.796
3.7172,16.804
3.7499,16.813
3.7085,16.821
3.7511,16.83
3.7036,16.839
3.7375,16.847
3.7226,16.856
3.7444,16.864
3.7745,16.873
3.782,16.881
3.779,16.89
3.7909,16.898
3.7454,16.907
3.786,16.916
3.7564,16.924
3.794,16.933
3.7925,16.941
3.8127,16.95
3.761,16.958
3.783,16.967
3.7654,16.975
3.7976,16.984
3.7755,16.993
3.7832,17.001
3.7778,17.01
3.8071,17.018
3.7771,17.027
3.8101,17.035
3.7683,17.044
3.8302,17.052
3.7851,17.061
3.8419,17.07
3.8311,17.078
3.8564,17.087
3.837,17.095
3.8759,17.104
3.8545,17.112
3.8704,17.121
3.8399,17.129
3.8742,17.138
3.8366,17.147
3.8396,17.155
3.8409,17.164
3.8457,17.172
3.8558,17.181
3.862,17.189
3.8087,17.198
3.8354,17.206
3.839,17.215
3.8567,17.224
3.8175,17.232
3.847,17.241
3.8236,17.249
3.8169,17.258
3.7982,17.266
3.8171,17.275
3.8175,17.283
3.8381,17.292
3.8149,17.301
3.8486,17.309
3.8036,17.318
3.8447,17.326
3.8125,17.335
3.8173,17.343
3.8274,17.352
3.8101,17.36
3.7876,17.369
3.8421,17.378
3.7885,17.386
3.832,17.395
3.7934,17.403
3.8269,17.412
3.7818,17.42
3.8224,17.429
3.7992,17.437
3.8131,17.446
3.7775,17.455
3.7935,17.463
3.7683,17.472
3.8201,17.48
3.7734,17.489
3.8186,17.497
3.7877,17.506
3.8009,17.514
3.7925,17.523
3.8352,17.532
3.821,17.54
3.829,17.549
3.7866,17.557
3.8176,17.566
3.7818,17.574
3.809,17.583
3.7756,17.591
3.8176,17.6
3.786,17.609
3.8176,17.617
3.7669,17.626
3.7954,17.634
3.7686,17.643
3.7926,17.651
3.7944,17.66
3.8007,17.668
3.778,17.677
3.7439,17.686
3.7271,17.694
3.7484,17.703
3.7379,17.711
3.7862,17.72
3.7671,17.728
3.8351,17.737
3.8016,17.745
3.8515,17.754
3.8074,17.763
3.83,17.771
3.8341,17.78
3.8496,17.788
3.7994,17.797
3.8404,17.805
3.813,17.814
3.817,17.822
3.8148,17.831
3.8305,17.84
3.7785,17.848
3.8054,17.857
3.8226,17.865
3.8294,17.874
3.8376,17.882
3.8511,17.891
3.8254,17.899
3.8704,17.908
3.8338,17.917
3.8693,17.925
3.828,17.934
3.8659,17.942
3.8266,17.951
3.8501,17.959
3.8369,17.968
3.8546,17.976
3.8131,17.985
3.8585,17.994
3.8309,18.002
3.8234,18.011
3.76,18.019
3.834,18.028
3.825,18.036
3.8481,18.045
3.8037,18.053
3.8558,18.062
3.8163,18.071
3.8404,18.079
3.8043,18.088
3.8404,18.096
3.824,18.105
3.8304,18.113
3.797,18.122
3.8333,18.13
3.7959,18.139
3.8407,18.148
3.8054,18.156
3.7981,18.165
3.7901,18.173
3.8231,18.182
3.8104,18.19
3.8255,18.199
3.8064,18.207
3.8256,18.216
3.7845,18.225
3.7726,18.233
3.7314,18.242
3.7971,18.25
3.7625,18.259
3.7669,18.267
3.7249,18.276
3.7948,18.284
3.7859,18.293
3.8144,18.302
3.7797,18.31
3.8251,18.319
3.8164,18.327
3.8854,18.336
3.8563,18.344
3.8361,18.353
3.7746,18.361
3.8625,18.37
3.8284,18.379
3.9201,18.387
3.8918,18.396
3.906,18.404
3.9108,18.413
3.9354,18.421
3.8955,18.43
3.9278,18.439
3.8889,18.447
3.9266,18.456
3.8995,18.464
3.9305,18.473
3.8996,18.481
3.9177,18.49
3.8659,18.498
3.9246,18.507
3.8788,18.516
3.8931,18.524
3.8851,18.533
3.8805,18.541
3.8613,18.55
3.9049,18.558
3.8653,18.567
3.8841,18.575
3.8625,18.584
3.8875,18.593
3.8462,18.601
3.8991,18.61
3.8594,18.618
3.87,18.627
3.8582,18.635
3.8791,18.644
3.8373,18.652
3.881,18.661
3.8472,18.67
3.8775,18.678
3.8256,18.687
3.8668,18.695
3.8171,18.704
3.8671,18.712
3.8305,18.721
3.823,18.729
3.8066,18.738
3.8614,18.747
3.8496,18.755
3.857,18.764
3.822,18.772
3.8258,18.781
3.7989,18.789
3.846,18.798
3.7989,18.806
3.8391,18.815
3.788,18.824
3.8224,18.832
3.7933,18.841
3.829,18.849
3.7963,18.858
3.839,18.866
3.8096,18.875
3.846,18.883
3.814,18.892
3.8397,18.901
3.8133,18.909
3.829,18.918
3.813,18.926
3.8133,18.935
3.7819,18.943
3.8415,18.952
3.8166,18.96
3.8556,18.969
3.8268,18.978
3.886,18.986
3.8333,18.995
3.8773,19.003
3.8611,19.012
3.8901,19.02
3.8619,19.029
3.8155,19.037
3.7847,19.046
3.8069,19.055
3.795,19.063
3.8803,19.072
3.8669,19.08
3.8811,19.089
3.8382,19.097
3.8544,19.106
3.8486,19.114
3.8693,19.123
3.8275,19.132
3.8697,19.14
3.833,19.149
3.8729,19.157
3.8508,19.166
3.8709,19.174
3.8436,19.183
3.875,19.191
3.8305,19.2
3.8684,19.209
3.8369,19.217
3.8436,19.226
3.8191,19.234
3.8678,19.243
3.8281,19.251
3.8544,19.26
3.8215,19.268
3.8461,19.277
3.8041,19.286
3.8514,19.294
3.8321,19.303
3.8369,19.311
3.7929,19.32
3.8053,19.328
3.7919,19.337
3.8483,19.345
3.8045,19.354
3.8414,19.363
3.8179,19.371
3.8501,19.38
3.8124,19.388
3.8244,19.397
3.8179,19.405
3.8323,19.414
3.8015,19.422
3.8041,19.431
3.779,19.44
3.8189,19.448
3.813,19.457
3.8283,19.465
3.7788,19.474
3.831,19.482
3.8176,19.491
3.8204,19.499
3.7723,19.508
3.7887,19.517
3.7721,19.525
3.817,19.534
3.7731,19.542
3.8138,19.551
3.8025,19.559
3.8123,19.568
3.7839,19.576
3.8205,19.585
3.7746,19.594
3.7893,19.602
3.7644,19.611
3.7746,19.619
3.7698,19.628
3.7974,19.636
3.7945,19.645
3.817,19.653
3.7759,19.662
3.8116,19.671
3.7992,19.679
3.8,19.688
3.7666,19.696
3.8117,19.705
3.7538,19.713
3.8079,19.722
3.7603,19.73
3.8043,19.739
3.7924,19.748
3.8026,19.756
3.7685,19.765
3.7826,19.773
3.7935,19.782
3.8028,19.79
3.7679,19.799
3.8022,19.807
3.762,19.816
3.7759,19.825
3.7597,19.833
3.8131,19.842
3.7786,19.85
3.8102,19.859
3.7756,19.867
3.8151,19.876
3.7719,19.884
3.8171,19.893
3.7765,19.902
3.806,19.91
3.7591,19.919
3.7643,19.927
3.7576,19.936
3.8018,19.944
3.794,19.953
3.7828,19.961
3.7748,19.97
3.7515,19.979
3.743,19.987
3.7575,19.996
3.7346,20.004
3.7511,20.013
3.7309,20.021
3.7651,20.03
3.7677,20.039
3.7891,20.047
3.7351,20.056
3.7909,20.064
3.7645,20.073
3.7811,20.081
3.755,20.09
3.7816,20.098
3.787,20.107
3.8076,20.116
3.7716,20.124
3.8065,20.133
3.8058,20.141
3.806,20.15
3.7736,20.158
3.8213,20.167
3.8019,20.175
3.8019,20.184
3.7641,20.193
3.7869,20.201
3.7723,20.21
3.81,20.218
3.808,20.227
3.8159,20.235
3.7659,20.244
3.8144,20.252
3.7963,20.261
3.8051,20.27
3.7661,20.278
3.7713,20.287
3.7498,20.295
3.8024,20.304
3.77,20.312
3.8066,20.321
3.7664,20.329
3.8022,20.338
3.7858,20.347
3.7984,20.355
3.7509,20.364
3.8,20.372
3.768,20.381
3.7949,20.389
3.7868,20.398
3.8043,20.406
3.7502,20.415
3.7748,20.424
3.7917,20.432
3.7711,20.441
3.7855,20.449
3.7535,20.458
3.7435,20.466
3.7626,20.475
3.7736,20.483
3.7779,20.492
3.7381,20.501
3.7804,20.509
3.7473,20.518
3.7597,20.526
3.7339,20.535
3.7494,20.543
3.7264,20.552
3.7437,20.56
3.7354,20.569
3.7695,20.578
3.739,20.586
3.7625,20.595
3.7251,20.603
3.7699,20.612
3.7287,20.62
3.7454,20.629
3.7399,20.637
3.7795,20.646
3.7612,20.655
3.8086,20.663
3.7814,20.672
3.768,20.68
3.7506,20.689
3.8037,20.697
3.7692,20.706
3.8138,20.714
3.7717,20.723
3.8312,20.732
3.8176,20.74
3.8486,20.749
3.827,20.757
3.8599,20.766
3.8249,20.774
3.8495,20.783
3.8643,20.791
3.8691,20.8
3.8175,20.809
3.8564,20.817
3.8352,20.826
3.87,20.834
3.8125,20.843
3.8679,20.851
3.8274,20.86
3.8628,20.868
3.8461,20.877
3.8518,20.886
3.8344,20.894
3.8218,20.903
3.8163,20.911
3.8653,20.92
3.8683,20.928
3.8551,20.937
3.8619,20.945
3.8444,20.954
3.8234,20.963
3.8064,20.971
3.7839,20.98
3.7942,20.988
3.7806,20.997
3.8504,21.005
3.855,21.014
3.8601,21.022
3.8169,21.031
3.7268,21.04
3.6121,21.048
1.4969,21.057
0.92475,21.065
0.61262,21.074
0.56912,21.082
0.52287,21.091
0.57212,21.099
0.59537,21.108
0.5845,21.117
0.59962,21.125
0.59813,21.134
0.529,21.142
0.60188,21.151
0.5305,21.159
0.594,21.168
0.56075,21.176
0.53587,21.185
0.6045,21.194
0.60237,21.202
0.5175,21.211
0.5765,21.219
0.51562,21.228
0.53887,21.236
0.51562,21.245
0.55012,21.253
0.59837,21.262
0.55788,21.271
0.59475,21.279
0.5965,21.288
0.5715,21.296
0.6105,21.305
0.58813,21.313
0.57563,21.322
0.59588,21.33
0.6095,21.339
0.52525,21.348
0.60125,21.356
0.59213,21.365
0.57962,21.373
0.57025,21.382
0.60262,21.39
0.55737,21.399
0.51925,21.407
0.59337,21.416
0.60325,21.425
0.53212,21.433
0.52487,21.442
0.57663,21.45
0.61262,21.459
0.579,21.467
0.60888,21.476
0.54487,21.484
0.51875,21.493
0.518,21.502
0.568,21.51
0.51575,21.519
0.52763,21.527
0.52275,21.536
0.51812,21.544
0.51475,21.553
0.52575,21.561
0.52387,21.57
0.5805,21.579
0.59288,21.587
0.56075,21.596
0.5785,21.604
0.60525,21.613
0.5165,21.621
0.523,21.63
0.51612,21.639
0.54163,21.647
0.59937,21.656
0.59675,21.664
0.52187,21.673
0.56425,21.681
0.5125,21.69
0.37712,21.698
0.42688,21.707
0.50413,21.716
0.58,21.724
0.60062,21.733
0.597,21.741
0.5955,21.75
0.59488,21.758
0.566,21.767
0.58475,21.775
0.5865,21.784
0.5945,21.793
0.6055,21.801
0.071375,21.81
0.074125,21.818
0.073625,21.827
0.071,21.835
0.069625,21.844
0.07225,21.852
0.07875,21.861
0.07875,21.87
0.070125,21.878
0.0695,21.887
0.0695,21.895
0.0695,21.904
0.074625,21.912
0.0775,21.921
0.071625,21.929
0.069375,21.938
0.07775,21.947
0.07875,21.955
0.070625,21.964
0.069625,21.972
0.079,21.981
0.076625,21.989
0.08775,21.998
0.088,22.006
0.083625,22.015
0.0895,22.024
0.077,22.032
0.076875,22.041
0.08775,22.049
0.0875,22.058
0.0765,22.066
0.074,22.075
0.0855,22.083
0.088375,22.092
0.082625,22.101
0.0875,22.109
0.077625,22.118
0.08125,22.126
0.090125,22.135
0.088,22.143
0.085625,22.152
0.078375,22.16
0.51562,22.169
0.5125,22.178
0.10575,22.186
0.0795,22.195
0.080875,22.203
0.086,22.212
0.0745,22.22
0.074125,22.229
0.21962,22.237
0.24938,22.246
0.0815,22.255
0.0835,22.263
0.081,22.272
0.07475,22.28
0.077125,22.289
0.07375,22.297
0.0695,22.306
0.069625,22.314
0.0785,22.323
0.077375,22.332
0.07225,22.34
0.071625,22.349
0.079125,22.357
0.08025,22.366
0.08975,22.374
0.081625,22.383
0.087375,22.391
0.0955,22.4
0.07725,22.409
0.08,22.417
0.084125,22.426
0.078875,22.434
0.076,22.443
0.076625,22.451
0.086875,22.46
0.088875,22.468
0.080375,22.477
0.08475,22.486
0.081375,22.494
0.086,22.503
0.087625,22.511
0.09325,22.52
0.090625,22.528
0.091375,22.537
0.07775,22.545
0.08075,22.554
0.083,22.563
0.20988,22.571
0.46913,22.58
0.49512,22.588
0.41163,22.597
0.31225,22.605
0.4615,22.614
0.12937,22.622
0.48625,22.631
0.55837,22.64
0.432,22.648
0.65125,22.657
0.16462,22.665
0.16287,22.674
0.63862,22.682
0.595,22.691
0.54737,22.699
0.5815,22.708
0.6645,22.717
0.69037,22.725
0.70513,22.734
0.69675,22.742
0.7975,22.751
0.75825,22.759
0.8215,22.768
0.81737,22.776
0.84025,22.785
0.85925,22.794
0.886,22.802
0.908,22.811
0.95388,22.819
0.9325,22.828
0.95762,22.836
0.975,22.845
1.0014,22.853
1.0132,22.862
1.0744,22.871
1.0502,22.879
1.0914,22.888
1.1098,22.896
0.8,22.905
1.0181,22.913
1.2229,22.922
1.243,22.93
1.3979,22.939
1.4306,22.948
1.5888,22.956
1.6319,22.965
1.7796,22.973
1.8111,22.982
1.8685,22.99
1.8642,22.999
1.3094,23.007
1.3031,23.016
1.419,23.025
1.424,23.033
1.57,23.042
1.5759,23.05
1.6258,23.059
1.6262,23.067
1.692,23.076
1.6656,23.084
1.7394,23.093
1.7384,23.102
1.7948,23.11
1.784,23.119
1.7993,23.127
1.7784,23.136
1.8035,23.144
1.7833,23.153
1.8117,23.161
1.818,23.17
1.8317,23.179
1.8391,23.187
1.828,23.196
1.831,23.204
1.8582,23.213
1.8359,23.221
1.8753,23.23
1.8671,23.239
1.8835,23.247
1.8684,23.256
1.4981,23.264
1.4683,23.273
1.5556,23.281
1.5655,23.29
1.6603,23.298
1.6724,23.307
1.6903,23.316
1.6869,23.324
1.6905,23.333
1.6964,23.341
1.7259,23.35
1.7251,23.358
1.7355,23.367
1.749,23.375
1.7461,23.384
1.715,23.393
1.7471,23.401
1.7241,23.41
1.756,23.418
1.7372,23.427
1.7759,23.435
1.7751,23.444
1.7848,23.452
1.7616,23.461
0.13737,23.47
0.40825,23.478
0.080625,23.487
0.079375,23.495
0.078,23.504
0.078625,23.512
0.074375,23.521
0.078125,23.529
0.079625,23.538
0.0755,23.547
0.077875,23.555
0.078875,23.564
0.07125,23.572
0.069375,23.581
0.0785,23.589
0.080375,23.598
0.08375,23.606
0.08325,23.615
0.075125,23.624
0.079125,23.632
0.07425,23.641
0.071375,23.649
0.08125,23.658
0.079875,23.666
0.078875,23.675
0.07825,23.683
0.079125,23.692
0.078625,23.701
0.075875,23.709
0.077875,23.718
0.068625,23.726
0.06825,23.735
0.10125,23.743
0.12937,23.752
0.075625,23.76
0.076625,23.769
0.073125,23.778
0.076,23.786
0.099,23.795
0.11338,23.803
0.0765,23.812
0.2735,23.82
0.069875,23.829
0.0725,23.837
0.068875,23.846
0.063375,23.855
0.19062,23.863
0.19875,23.872
0.16025,23.88
0.21038,23.889
0.1905,23.897
0.184,23.906
0.12212,23.914
0.13275,23.923
0.1655,23.932
0.18388,23.94
0.18375,23.949
0.17988,23.957
0.16875,23.966
0.18263,23.974
0.073,23.983
0.070875,23.991
